t_s,M,power_w,V_load_worst,V_load_avg
7.865484,1,61.674,0.968957,0.968957
7.865492,1,59.683,0.969198,0.969198
7.865937,1,60.906,0.950632,0.966385
7.877376,2,60.944,0.956756,0.966703
7.877401,1,67.234,0.950782,0.950782
7.877419,1,62.239,0.968691,0.968691
7.877434,1,63.805,0.964822,0.964822
7.877443,1,62.701,0.968587,0.968587
7.877450,1,58.858,0.968984,0.968984
7.877458,1,61.738,0.969013,0.969013
7.877465,1,60.777,0.969133,0.969133
7.877472,1,59.313,0.969375,0.969375
7.877478,1,61.577,0.968306,0.968306
7.877485,1,64.757,0.958118,0.958118
7.878001,1,60.754,0.952537,0.967257
7.879001,1,61.397,0.935985,0.966316
7.880002,1,61.713,0.928465,0.965121
7.881002,1,61.262,0.958034,0.966774
7.882002,1,61.546,0.934798,0.965720
7.885640,2,61.650,0.932809,0.965226
7.885664,1,71.995,0.934852,0.934852
7.885681,1,63.709,0.967702,0.967702
7.885997,1,61.254,0.950240,0.966339
7.898403,2,60.677,0.956655,0.967228
7.898428,2,62.243,0.962779,0.962779
7.898441,1,67.445,0.947034,0.947034
7.898453,1,61.819,0.969070,0.969070
7.898468,1,60.105,0.969246,0.969246
7.898476,1,63.930,0.961349,0.961349
7.898484,1,62.132,0.968548,0.968548
7.898491,1,62.662,0.966898,0.966898
7.898498,1,61.517,0.968989,0.968989
7.898504,1,63.663,0.963641,0.963641
7.898512,1,63.770,0.964198,0.964198
7.898522,1,59.854,0.968961,0.968961
7.898996,1,61.394,0.954240,0.966797
7.900002,1,61.099,0.947926,0.966786
7.901001,1,61.040,0.934251,0.966680
7.902001,1,61.507,0.956956,0.966506
7.903001,1,61.595,0.939460,0.966398
7.904002,1,61.322,0.939453,0.966636
7.905001,1,60.560,0.951453,0.967130
7.918374,1,61.668,0.942983,0.965228
7.918399,1,60.588,0.968894,0.968894
7.918420,1,60.259,0.969089,0.969089
7.918427,1,61.249,0.969146,0.969146
7.918436,1,62.258,0.967352,0.967352
7.918443,1,57.620,0.969511,0.969511
7.918451,1,59.855,0.969623,0.969623
7.918457,1,60.329,0.969666,0.969666
7.918464,1,60.374,0.969695,0.969695
7.918471,1,60.173,0.969739,0.969739
7.918478,1,61.126,0.967771,0.967771
7.918484,1,63.133,0.961559,0.961559
7.918491,1,61.830,0.967181,0.967181
7.919001,1,60.948,0.953659,0.966931
7.920002,1,61.092,0.953660,0.966702
7.921002,1,61.878,0.950287,0.966122
7.922002,2,60.677,0.955634,0.967078
7.923001,1,62.224,0.932741,0.965170
7.924002,1,61.767,0.934677,0.965857
7.938376,2,61.502,0.935316,0.964541
7.938401,1,70.744,0.940483,0.940483
7.938419,1,59.722,0.968529,0.968529
7.938428,1,59.228,0.968900,0.968900
7.938437,1,62.595,0.967611,0.967611
7.938445,1,64.697,0.960974,0.960974
7.938452,1,58.762,0.969019,0.969019
7.938459,1,60.634,0.969152,0.969152
7.938466,1,61.828,0.968723,0.968723
7.938473,1,65.665,0.956283,0.956283
7.938499,1,60.462,0.968949,0.968949
7.938506,1,60.967,0.969063,0.969063
7.938513,1,62.783,0.966102,0.966102
7.938519,1,61.445,0.969033,0.969033
7.938999,1,61.292,0.950859,0.966397
7.939995,1,61.103,0.945243,0.966911
7.941001,1,60.921,0.929214,0.966265
7.942001,1,60.757,0.958668,0.966999
7.943002,1,62.252,0.945973,0.964656
7.944002,1,61.398,0.936853,0.965939
7.958400,2,62.208,0.944459,0.964858
7.958424,1,68.732,0.949806,0.949806
7.958441,1,61.719,0.968170,0.968170
7.958450,1,58.441,0.968692,0.968692
7.958459,1,60.604,0.968893,0.968893
7.958466,1,62.538,0.967837,0.967837
7.958474,1,59.156,0.969173,0.969173
7.958480,1,58.684,0.969470,0.969470
7.958487,1,60.034,0.969573,0.969573
7.958494,1,60.063,0.969652,0.969652
7.958501,1,62.539,0.963643,0.963643
7.958507,1,60.311,0.969543,0.969543
7.958514,1,62.385,0.964748,0.964748
7.958521,1,61.026,0.969414,0.969414
7.959000,1,60.872,0.945140,0.966671
7.959997,1,61.240,0.952609,0.966783
7.961002,1,61.207,0.938497,0.966356
7.962002,2,61.336,0.960248,0.967161
7.963002,1,61.980,0.939936,0.964985
7.964001,1,61.886,0.928098,0.965618
7.966519,2,62.372,0.934358,0.964546
7.966543,1,70.475,0.941925,0.941925
7.967001,1,60.947,0.953749,0.967116
7.978413,2,62.073,0.966667,0.967034
7.978438,1,67.870,0.948737,0.948737
7.978455,1,61.035,0.968757,0.968757
7.978464,1,63.249,0.966269,0.966269
7.978473,1,54.762,0.969468,0.969468
7.978480,1,64.964,0.956751,0.956751
7.978487,1,59.363,0.969326,0.969326
7.978494,1,63.566,0.962092,0.962092
7.978501,1,61.330,0.969150,0.969150
7.978507,1,57.404,0.969580,0.969580
7.978515,1,60.273,0.969637,0.969637
7.978997,1,61.219,0.954731,0.966457
7.980001,1,61.217,0.952938,0.966871
7.981002,1,61.372,0.950347,0.965869
7.982001,1,61.285,0.939697,0.965631
7.983001,1,60.869,0.958223,0.967138
7.984002,1,61.527,0.938317,0.965710
7.998373,2,62.344,0.926373,0.964286
7.998398,1,69.539,0.947360,0.947360
7.998415,1,65.474,0.964189,0.964189
7.998424,1,59.816,0.968185,0.968185
7.998433,1,63.338,0.968214,0.968214
7.998440,1,63.771,0.967563,0.967563
7.998447,1,63.041,0.968252,0.968252
7.998454,1,60.595,0.968542,0.968542
7.998461,1,59.252,0.968908,0.968908
7.998467,1,57.284,0.969398,0.969398
7.998484,1,61.411,0.968723,0.968723
7.998491,1,62.459,0.965419,0.965419
7.998498,1,60.137,0.969391,0.969391
7.998504,1,61.799,0.967494,0.967494
7.998998,1,61.052,0.953737,0.966940
7.999998,1,61.037,0.933041,0.966356
8.001002,1,61.955,0.943379,0.966395
8.002002,1,61.128,0.958765,0.967464
8.003001,1,61.755,0.938133,0.965969
8.004002,1,61.450,0.953464,0.966880
8.011882,2,62.136,0.948836,0.965896
8.011906,1,72.789,0.935652,0.935652
8.011922,1,58.155,0.968309,0.968309
8.011931,1,57.866,0.968861,0.968861
8.011940,1,58.837,0.969205,0.969205
8.011947,1,58.286,0.969535,0.969535
8.011954,1,60.063,0.969622,0.969622
8.011996,1,60.108,0.964560,0.967719
8.013002,1,61.380,0.946317,0.966591
8.014001,1,61.236,0.933140,0.965932
8.015002,1,61.098,0.940407,0.966561
8.016001,1,61.231,0.954325,0.966728
8.017002,1,61.192,0.938897,0.966171
8.018001,1,60.913,0.956430,0.966355
8.031833,2,61.598,0.944019,0.965746
8.031857,1,71.717,0.934694,0.934694
8.031874,1,61.076,0.968619,0.968619
8.031883,1,61.215,0.968774,0.968774
8.031893,1,64.111,0.963367,0.963367
8.031900,1,64.287,0.963709,0.963709
8.031908,1,58.451,0.968921,0.968921
8.031914,1,61.605,0.968976,0.968976
8.031929,1,59.040,0.969277,0.969277
8.031936,1,61.649,0.968614,0.968614
8.031943,1,62.006,0.967562,0.967562
8.031949,1,61.541,0.969210,0.969210
8.031956,1,64.957,0.958202,0.958202
8.031996,1,61.857,0.946207,0.965319
8.032996,1,60.922,0.947826,0.966995
8.043629,2,61.193,0.938122,0.966677
8.043664,1,71.588,0.933791,0.933791
8.043682,1,61.063,0.968784,0.968784
8.043691,1,62.894,0.967279,0.967279
8.043700,1,60.838,0.968906,0.968906
8.043706,1,61.667,0.968958,0.968958
8.043715,1,63.215,0.965267,0.965267
8.043722,1,60.740,0.969002,0.969002
8.043729,1,61.717,0.969030,0.969030
8.043735,1,58.522,0.969372,0.969372
8.043996,1,61.289,0.955576,0.966912
8.046895,2,61.193,0.948475,0.966628
8.046922,1,66.884,0.949165,0.949165
8.046998,1,61.257,0.953393,0.966648
8.058371,2,61.145,0.952149,0.967375
8.058399,1,66.406,0.952086,0.952086
8.058413,1,61.618,0.968981,0.968981
8.058423,1,58.597,0.969325,0.969325
8.058431,1,62.221,0.966485,0.966485
8.058439,1,60.397,0.969351,0.969351
8.058445,1,59.346,0.969546,0.969546
8.058453,1,62.915,0.963003,0.963003
8.058459,1,60.883,0.969388,0.969388
8.058473,1,57.155,0.969795,0.969795
8.058480,1,62.575,0.962737,0.962737
8.058999,1,61.079,0.947798,0.966593
8.060001,1,61.328,0.954046,0.966792
8.061002,1,61.321,0.937828,0.964622
8.062002,1,61.235,0.954214,0.966658
8.063002,1,61.725,0.952183,0.966195
8.064001,1,62.215,0.939985,0.965915
8.072163,2,61.677,0.952297,0.965507
8.072187,1,69.853,0.944122,0.944122
8.072204,1,61.433,0.968344,0.968344
8.072212,1,61.829,0.968492,0.968492
8.072221,1,61.670,0.968627,0.968627
8.072228,1,58.622,0.969039,0.969039
8.072236,1,61.883,0.969043,0.969043
8.072243,1,59.832,0.969251,0.969251
8.072997,1,61.411,0.954624,0.966875
8.074001,1,61.421,0.936640,0.966140
8.075002,1,61.187,0.947139,0.966581
8.076002,1,61.112,0.942732,0.965570
8.077002,1,61.856,0.947749,0.965830
8.085365,2,61.286,0.940743,0.965981
8.085390,1,67.746,0.946254,0.946254
8.085407,1,60.469,0.969158,0.969158
8.085415,1,60.831,0.969244,0.969244
8.085424,1,58.260,0.969569,0.969569
8.085431,1,61.056,0.968936,0.968936
8.085439,1,61.997,0.965975,0.965975
8.085446,1,57.882,0.969764,0.969764
8.085996,1,61.532,0.951356,0.966129
8.098372,2,61.724,0.954632,0.966556
8.098400,2,65.929,0.957193,0.957193
8.098410,1,70.562,0.944054,0.944054
8.098423,1,58.146,0.968356,0.968356
8.098431,1,61.470,0.968538,0.968538
8.098440,1,63.312,0.967275,0.967275
8.098454,1,62.293,0.968570,0.968570
8.098462,1,59.997,0.968856,0.968856
8.098468,1,62.025,0.968882,0.968882
8.098475,1,63.140,0.965933,0.965933
8.098482,1,59.126,0.969121,0.969121
8.098489,1,62.808,0.965699,0.965699
8.098995,1,61.252,0.949043,0.966519
8.100001,1,61.166,0.946518,0.966615
8.101002,1,61.512,0.938266,0.966239
8.102002,2,60.722,0.958772,0.967568
8.103002,1,61.288,0.949494,0.966853
8.104002,1,61.720,0.937878,0.965817
8.112881,2,62.765,0.935017,0.964417
8.112905,1,71.963,0.936712,0.936712
8.112922,1,58.132,0.968567,0.968567
8.112930,1,61.331,0.968720,0.968720
8.112940,1,57.685,0.969208,0.969208
8.112947,1,62.388,0.966586,0.966586
8.112954,1,59.058,0.969396,0.969396
8.112961,1,63.176,0.962978,0.962978
8.112997,1,61.219,0.958441,0.967127
8.114002,1,61.298,0.953842,0.966437
8.115002,1,61.223,0.952439,0.966613
8.116002,1,61.938,0.946432,0.964819
8.117002,1,61.582,0.953163,0.965572
8.118002,1,61.187,0.941684,0.965720
8.119001,1,60.470,0.954912,0.966884
8.132190,2,62.812,0.946510,0.964986
8.132215,1,67.901,0.951865,0.951865
8.132232,1,60.621,0.968422,0.968422
8.132241,1,62.000,0.968537,0.968537
8.132249,1,60.131,0.968817,0.968817
8.132256,1,62.620,0.967988,0.967988
8.132264,1,63.164,0.966355,0.966355
8.132271,1,60.132,0.968960,0.968960
8.132285,1,57.213,0.969447,0.969447
8.132292,1,62.843,0.963784,0.963784
8.132306,1,59.723,0.969446,0.969446
8.132313,1,61.329,0.968725,0.968725
8.132320,1,61.408,0.968590,0.968590
8.133000,1,61.100,0.950141,0.966737
8.134001,1,60.981,0.943130,0.966847
8.135001,1,62.149,0.942231,0.964810
8.136002,1,61.708,0.936088,0.965187
8.137001,1,60.056,0.958321,0.967519
8.145371,2,60.957,0.952836,0.966440
8.145396,1,68.367,0.945986,0.945986
8.145413,1,61.983,0.968753,0.968753
8.145422,1,62.966,0.967214,0.967214
8.145431,1,64.167,0.963557,0.963557
8.145438,1,56.827,0.969156,0.969156
8.145446,1,59.106,0.969414,0.969414
8.145459,1,63.537,0.961703,0.961703
8.146000,1,61.077,0.951555,0.966676
8.152374,2,61.457,0.949446,0.966763
8.152397,1,68.410,0.947016,0.947016
8.152414,1,63.412,0.967070,0.967070
8.152422,1,60.855,0.968692,0.968692
8.152431,1,60.147,0.968939,0.968939
8.152438,1,61.116,0.969039,0.969039
8.153000,1,60.886,0.952537,0.966933
8.154001,1,61.578,0.941359,0.965770
8.155001,1,61.281,0.945228,0.966570
8.156002,1,61.732,0.956285,0.966222
8.157002,1,61.518,0.935914,0.965820
8.164371,2,61.644,0.952624,0.966286
8.164396,1,67.555,0.950010,0.950010
8.164412,1,60.783,0.968779,0.968779
8.164421,1,62.012,0.968822,0.968822
8.164430,1,60.235,0.969034,0.969034
8.164437,1,62.981,0.965612,0.965612
8.164445,1,60.297,0.969114,0.969114
8.164909,1,61.594,0.954298,0.966566
8.167321,2,61.499,0.952911,0.966065
8.167344,1,71.015,0.939474,0.939474
8.179373,2,61.403,0.953573,0.966662
8.179397,1,68.213,0.945472,0.945472
8.179414,1,62.523,0.968110,0.968110
8.179423,1,62.613,0.967944,0.967944
8.179432,1,59.057,0.969136,0.969136
8.179439,1,60.603,0.969249,0.969249
8.179446,1,59.057,0.969493,0.969493
8.179453,1,62.485,0.964695,0.964695
8.179460,1,58.259,0.969651,0.969651
8.179474,1,62.636,0.963333,0.963333
8.179481,1,60.731,0.969493,0.969493
8.179487,1,58.875,0.969707,0.969707
8.179997,1,61.113,0.951070,0.966785
8.181001,1,61.168,0.950473,0.966702
8.182001,1,61.015,0.941786,0.965688
8.183002,1,61.763,0.938407,0.965066
8.184002,1,61.512,0.957820,0.966851
8.185002,1,60.859,0.946823,0.966467
8.192293,2,60.658,0.954441,0.966978
8.192323,1,68.288,0.943755,0.943755
8.192340,1,61.442,0.969102,0.969102
8.192348,1,61.231,0.969159,0.969159
8.192358,1,61.089,0.969218,0.969218
8.192364,1,62.561,0.965965,0.965965
8.192372,1,62.927,0.965323,0.965323
8.193000,1,61.322,0.954663,0.966913
8.194001,1,61.041,0.948481,0.966318
8.195002,1,60.976,0.949629,0.966099
8.196002,1,60.510,0.958600,0.967168
8.197002,1,61.215,0.934376,0.965735
8.205472,2,60.549,0.945768,0.966230
8.205503,1,68.933,0.938878,0.938878
8.205520,1,59.877,0.969529,0.969529
8.205529,1,61.055,0.969161,0.969161
8.205538,1,60.736,0.969541,0.969541
8.205545,1,61.677,0.967070,0.967070
8.205553,1,62.978,0.963246,0.963246
8.205560,1,61.517,0.969063,0.969063
8.206000,1,61.110,0.953943,0.966833
8.207273,2,61.036,0.954674,0.966944
8.220370,2,61.499,0.941734,0.965306
8.220395,1,75.086,0.924679,0.924679
8.220412,1,61.809,0.968164,0.968164
8.220420,1,60.838,0.968447,0.968447
8.220429,1,60.564,0.968701,0.968701
8.220436,1,60.840,0.968877,0.968877
8.220444,1,61.810,0.968921,0.968921
8.220450,1,59.683,0.969168,0.969168
8.220457,1,63.154,0.964308,0.964308
8.220464,1,61.243,0.969091,0.969091
8.220471,1,61.798,0.969093,0.969093
8.220477,1,61.955,0.968631,0.968631
8.220484,1,62.723,0.966207,0.966207
8.220999,1,61.344,0.950713,0.966847
8.222001,1,61.208,0.947931,0.966484
8.223002,1,61.042,0.939099,0.967065
8.224002,1,61.607,0.951134,0.965574
8.225001,1,61.557,0.960422,0.966842
8.226002,1,60.969,0.931706,0.965986
8.232827,2,61.089,0.940598,0.965513
8.232850,1,66.740,0.951304,0.951304
8.232868,1,63.740,0.964151,0.964151
8.232876,1,60.963,0.968869,0.968869
8.232885,1,61.020,0.968993,0.968993
8.232892,1,61.998,0.968995,0.968995
8.232995,1,60.774,0.958494,0.967106
8.240468,2,61.532,0.952636,0.966569
8.240493,1,66.100,0.954393,0.954393
8.240510,1,60.901,0.968926,0.968926
8.240519,1,61.462,0.968994,0.968994
8.240528,1,59.397,0.969256,0.969256
8.240535,1,64.321,0.960021,0.960021
8.240543,1,60.836,0.969094,0.969094
8.240998,1,61.199,0.950982,0.966790
8.242002,1,60.891,0.938147,0.966717
8.243002,2,60.583,0.956773,0.966954
8.244002,1,61.477,0.923152,0.965554
8.245358,1,61.144,0.935733,0.965604
8.246480,1,61.362,0.953767,0.966024
8.247002,1,61.583,0.948819,0.965145
8.260378,2,57.278,0.969584,0.969584
8.260406,1,68.817,0.943547,0.943547
8.260420,1,65.232,0.959646,0.959646
8.260430,1,59.636,0.968840,0.968840
8.260438,1,61.227,0.968950,0.968950
8.260446,1,61.664,0.968993,0.968993
8.260452,1,59.638,0.969231,0.969231
8.260460,1,64.452,0.959730,0.959730
8.260467,1,58.649,0.969287,0.969287
8.260474,1,58.260,0.969603,0.969603
8.260481,1,64.912,0.956174,0.956174
8.260488,1,62.505,0.966296,0.966296
8.260495,1,61.697,0.969112,0.969112
8.260996,1,61.258,0.947943,0.966234
8.261996,1,61.220,0.944715,0.966745
8.263002,1,61.551,0.943327,0.966426
8.264001,1,61.474,0.955451,0.966579
8.265001,1,61.214,0.931224,0.964201
8.266001,1,61.168,0.930785,0.965334
8.267001,1,61.920,0.938646,0.965338
8.278374,2,60.774,0.962556,0.968145
8.278399,1,69.934,0.938801,0.938801
8.278417,1,60.564,0.969010,0.969010
8.278425,1,60.472,0.969161,0.969161
8.278435,1,63.771,0.962336,0.962336
8.278442,1,64.232,0.961987,0.961987
8.278458,1,57.710,0.969220,0.969220
8.278671,1,61.650,0.968928,0.968928
8.278680,1,62.549,0.966047,0.966047
8.278687,1,61.517,0.969139,0.969139
8.278694,1,66.594,0.953251,0.953251
8.278995,1,61.522,0.952256,0.966903
8.280002,1,60.965,0.938848,0.966472
8.281001,1,61.252,0.947664,0.965651
8.282002,1,61.767,0.953019,0.966320
8.283001,1,61.507,0.951519,0.965955
8.286612,2,61.797,0.928748,0.964760
8.286636,1,68.336,0.947126,0.947126
8.286652,1,59.557,0.968878,0.968878
8.286999,1,61.556,0.953691,0.966433
8.299380,2,59.815,0.962433,0.967789
8.299408,1,66.113,0.948625,0.948625
8.299422,1,62.717,0.963365,0.963365
8.299440,1,65.024,0.956898,0.956898
8.299448,1,62.837,0.966148,0.966148
8.299455,1,66.539,0.954563,0.954563
8.299462,1,64.337,0.964176,0.964176
8.299469,1,64.446,0.964551,0.964551
8.299476,1,58.240,0.968772,0.968772
8.299483,1,59.373,0.969080,0.969080
8.299489,1,59.330,0.969331,0.969331
8.299500,1,56.810,0.969784,0.969784
8.299997,1,61.395,0.949201,0.966334
8.301002,1,61.174,0.953314,0.966660
8.302001,1,61.256,0.950425,0.966393
8.303002,2,60.942,0.958124,0.967441
8.304001,1,61.304,0.949049,0.965979
8.305001,1,61.480,0.952676,0.967377
8.313320,2,61.439,0.941776,0.966353
8.313344,1,71.079,0.938146,0.938146
8.313360,1,59.166,0.968702,0.968702
8.313369,1,62.463,0.968715,0.968715
8.313377,1,63.050,0.967151,0.967151
8.313384,1,60.924,0.968841,0.968841
8.313392,1,59.891,0.969084,0.969084
8.313398,1,61.199,0.969147,0.969147
8.313996,1,61.197,0.951161,0.966847
8.315001,1,61.115,0.936105,0.966332
8.316001,1,62.118,0.932059,0.965379
8.317001,1,60.890,0.959358,0.967381
8.318002,1,61.787,0.937779,0.965503
8.319002,1,62.150,0.945197,0.965342
8.320001,1,62.112,0.951694,0.966240
8.342428,2,60.563,0.958729,0.967116
8.342452,1,66.676,0.952060,0.952060
8.342469,1,56.349,0.969387,0.969387
8.342478,1,63.599,0.961647,0.961647
8.342487,1,57.530,0.969567,0.969567
8.342494,1,63.850,0.959836,0.959836
8.342501,1,61.196,0.969295,0.969295
8.342507,1,64.708,0.958538,0.958538
8.342515,1,60.983,0.969074,0.969074
8.342521,1,59.172,0.969342,0.969342
8.342536,1,62.145,0.966638,0.966638
8.342543,1,60.101,0.969397,0.969397
8.342550,1,63.576,0.961667,0.961667
8.342556,1,58.511,0.969477,0.969477
8.342563,1,63.178,0.962525,0.962525
8.342570,1,61.821,0.968129,0.968129
8.342576,1,60.151,0.969368,0.969368
8.342583,1,61.023,0.969392,0.969392
8.342590,1,59.366,0.969577,0.969577
8.342596,1,63.538,0.960798,0.960798
8.342603,1,59.058,0.969541,0.969541
8.342609,1,63.239,0.961974,0.961974
8.342999,1,61.768,0.950415,0.966444
8.343998,1,61.075,0.952634,0.966879
8.344998,1,61.483,0.950697,0.966723
8.346001,1,61.261,0.943655,0.966156
8.347002,2,61.476,0.958634,0.966844
8.348002,1,60.976,0.952435,0.966895
8.349002,1,61.772,0.929719,0.964973
8.350001,1,61.902,0.941244,0.964991
8.359204,2,60.107,0.960424,0.967170
8.359228,1,67.162,0.947563,0.947563
8.359245,1,62.167,0.967621,0.967621
8.359254,1,55.110,0.969772,0.969772
8.359263,1,65.895,0.952033,0.952033
8.359270,1,57.282,0.969655,0.969655
8.359278,1,64.030,0.958766,0.958766
8.359284,1,59.757,0.969481,0.969481
8.359292,1,63.650,0.960965,0.960965
8.359999,1,61.095,0.946021,0.966621
8.361002,1,61.067,0.934927,0.966430
8.362002,1,61.544,0.952831,0.966544
8.363002,1,61.512,0.954711,0.965927
8.364002,1,61.733,0.956788,0.966727
8.374470,2,61.194,0.938800,0.965538
8.374498,1,67.518,0.947347,0.947347
8.374512,1,64.994,0.959355,0.959355
8.374522,1,63.517,0.965801,0.965801
8.374529,1,60.892,0.968787,0.968787
8.374537,1,59.193,0.969110,0.969110
8.374550,1,60.861,0.969202,0.969202
8.374558,1,61.609,0.969159,0.969159
8.374564,1,57.301,0.969630,0.969630
8.374572,1,60.254,0.969679,0.969679
8.374996,1,61.159,0.950953,0.966374
8.377467,2,61.023,0.951452,0.966460
8.377493,1,70.950,0.937142,0.937142
8.378002,1,61.360,0.954883,0.966758
8.379841,2,58.550,0.969704,0.969819
8.379997,1,60.935,0.953904,0.966855
8.382090,2,61.121,0.953529,0.966111
8.382113,1,66.761,0.948597,0.948597
8.384359,2,60.798,0.955431,0.967249
8.384384,1,72.831,0.930558,0.930558
8.393488,2,60.492,0.954065,0.967421
8.393513,1,66.978,0.950242,0.950242
8.393530,1,59.949,0.969100,0.969100
8.393539,1,62.549,0.966661,0.966661
8.393548,1,62.933,0.965822,0.965822
8.393555,1,60.796,0.969062,0.969062
8.393563,1,62.050,0.968496,0.968496
8.393570,1,61.150,0.969120,0.969120
8.393591,1,60.773,0.969219,0.969219
8.393999,1,61.367,0.951486,0.966736
8.395001,1,61.135,0.941951,0.966309
8.396002,2,60.947,0.959733,0.967351
8.397001,1,62.295,0.941264,0.965437
8.398001,1,61.891,0.948222,0.966566
8.399002,1,62.074,0.944746,0.965990
8.400002,1,61.378,0.941433,0.966470
8.407681,2,61.259,0.951807,0.966493
8.407705,1,68.971,0.947061,0.947061
8.407722,1,65.145,0.963229,0.963229
8.407731,1,60.774,0.968351,0.968351
8.407741,1,59.589,0.968722,0.968722
8.407748,1,62.695,0.968266,0.968266
8.407755,1,65.048,0.960671,0.960671
8.407997,1,61.628,0.951291,0.966941
8.422428,2,61.104,0.953126,0.966693
8.422453,1,70.489,0.939553,0.939553
8.422471,1,58.894,0.968836,0.968836
8.422480,1,59.617,0.969107,0.969107
8.422489,1,60.744,0.969211,0.969211
8.422495,1,57.972,0.969572,0.969572
8.422510,1,64.877,0.956460,0.956460
