t_s,M,power_w,V_load_worst,V_load_avg
0.660998,11,146.177,0.907317,0.923108
0.662002,11,146.778,0.890106,0.922730
0.663002,11,147.476,0.906468,0.922503
0.664001,11,147.806,0.904819,0.921270
0.665001,11,148.338,0.902466,0.921392
0.666001,11,147.318,0.908146,0.923153
0.667001,11,147.316,0.912499,0.922965
0.679837,11,147.715,0.910827,0.922522
0.679861,11,145.949,0.926250,0.926250
0.679874,11,148.935,0.921572,0.921572
0.679884,11,141.335,0.926752,0.926752
0.679893,11,147.652,0.922983,0.922983
0.679901,11,147.903,0.922805,0.922805
0.679910,11,149.279,0.918967,0.918967
0.679917,11,148.657,0.922272,0.922272
0.679925,11,143.261,0.926605,0.926605
0.679932,11,146.900,0.926245,0.926245
0.679940,11,143.717,0.926904,0.926904
0.679947,11,144.388,0.927084,0.927084
0.679998,11,148.514,0.897143,0.919896
0.680995,11,147.125,0.896769,0.922571
0.684701,11,147.282,0.897534,0.922561
0.684723,11,151.538,0.911200,0.911200
0.684737,11,148.736,0.922944,0.922944
0.684998,11,147.561,0.901914,0.921740
0.691307,11,148.523,0.906762,0.921550
0.691332,11,152.353,0.914798,0.914798
0.691343,11,148.678,0.925237,0.925237
0.691352,11,147.501,0.925439,0.925439
0.691360,11,148.511,0.925500,0.925500
0.691369,11,145.812,0.925819,0.925819
0.691997,11,147.465,0.902708,0.921913
0.693001,11,147.262,0.905308,0.921656
0.694001,11,147.978,0.903966,0.921977
0.695001,11,148.042,0.893483,0.919689
0.696001,11,147.099,0.904528,0.922986
0.702761,12,147.613,0.907583,0.921648
0.702784,12,161.679,0.882960,0.882960
0.702799,12,156.124,0.908313,0.908313
0.702808,12,156.459,0.909947,0.909947
0.702817,12,160.533,0.899026,0.899026
0.702824,12,154.825,0.921780,0.921780
0.703001,12,156.591,0.892020,0.915668
0.705393,12,155.615,0.885632,0.917697
0.705414,12,151.905,0.923388,0.923388
0.707609,12,156.162,0.894921,0.917108
0.707632,12,156.487,0.921265,0.921265
0.708002,12,155.627,0.893581,0.918405
0.709001,12,155.711,0.908913,0.918775
0.710001,12,156.546,0.893445,0.917900
0.720363,12,155.080,0.889937,0.917559
0.720386,12,151.765,0.923013,0.923013
0.720401,12,150.405,0.923370,0.923370
0.720410,12,152.816,0.923415,0.923415
0.720419,12,156.454,0.912709,0.912709
0.720427,12,152.601,0.923209,0.923209
0.720435,12,149.787,0.923588,0.923588
0.720442,12,155.589,0.914571,0.914571
0.720450,12,158.083,0.907963,0.907963
0.720457,12,156.974,0.914178,0.914178
0.720999,12,155.366,0.882506,0.917674
0.722001,12,155.351,0.890312,0.918245
0.723001,12,156.771,0.901603,0.917624
0.724001,12,155.060,0.896473,0.916556
0.725002,12,155.505,0.907507,0.917816
0.733084,12,158.336,0.884236,0.914004
0.733107,12,158.575,0.920348,0.920348
0.733121,12,158.801,0.920399,0.920399
0.733129,12,158.224,0.920497,0.920497
0.733139,12,156.724,0.920725,0.920725
0.733147,12,156.826,0.920897,0.920897
0.733155,12,154.100,0.921308,0.921308
0.733162,12,156.472,0.921399,0.921399
0.733996,12,156.246,0.889289,0.917518
0.747356,12,156.530,0.893209,0.917787
0.747382,12,161.439,0.904554,0.904554
0.747394,12,154.846,0.921647,0.921647
0.747404,12,157.542,0.918922,0.918922
0.747413,12,151.091,0.922142,0.922142
0.747421,12,159.873,0.908589,0.908589
0.747428,12,153.570,0.922024,0.922024
0.747437,12,159.720,0.909739,0.909739
0.747444,12,157.423,0.919310,0.919310
0.747452,12,162.897,0.901854,0.901854
0.747459,12,154.769,0.921300,0.921300
0.747467,12,155.247,0.921515,0.921515
0.747474,12,157.317,0.920383,0.920383
0.748000,12,155.548,0.904328,0.918493
0.748995,12,156.085,0.878467,0.917118
0.750002,12,156.282,0.889098,0.917281
0.751001,12,154.343,0.905715,0.919391
0.752002,12,156.047,0.900335,0.915498
0.753002,12,156.017,0.907314,0.918344
0.754001,12,155.250,0.899670,0.917803
0.755001,12,156.517,0.895446,0.915971
0.761258,12,156.208,0.903852,0.918617
0.761281,12,158.726,0.913962,0.913962
0.761295,12,150.359,0.922248,0.922248
0.761303,12,160.000,0.907588,0.907588
0.761313,12,160.606,0.908097,0.908097
0.761321,12,163.148,0.902128,0.902128
0.761996,12,156.114,0.895224,0.917577
0.765037,12,156.863,0.892644,0.916603
0.765059,12,154.742,0.921958,0.921958
0.765072,12,156.253,0.921405,0.921405
0.766001,12,155.834,0.889148,0.917413
0.767001,13,158.872,0.881544,0.911160
0.768001,13,165.104,0.896623,0.913165
0.769002,13,163.734,0.898197,0.915099
0.770002,13,166.092,0.889585,0.911764
0.779348,13,162.985,0.897515,0.914682
0.779373,13,161.789,0.918699,0.918699
0.779387,13,168.681,0.898876,0.898876
0.779396,13,162.977,0.918175,0.918175
0.779405,13,166.498,0.908888,0.908888
0.779413,13,161.379,0.918174,0.918174
0.779421,13,164.740,0.914624,0.914624
0.779429,13,161.247,0.918328,0.918328
0.779443,13,163.037,0.918358,0.918358
0.779888,13,163.448,0.890734,0.914262
0.783625,13,164.294,0.888940,0.913092
0.783651,13,168.448,0.911379,0.911379
0.783668,13,170.274,0.906304,0.906304
0.783999,13,164.193,0.892009,0.913188
0.785876,13,163.133,0.897636,0.914494
0.785997,13,164.117,0.899204,0.912542
0.787971,13,164.710,0.880546,0.912414
0.787995,13,164.382,0.917624,0.917624
0.790231,13,164.371,0.897152,0.913628
0.790255,13,160.949,0.918739,0.918739
0.792440,13,163.438,0.894247,0.913553
0.792459,13,156.315,0.919212,0.919212
0.793001,13,165.245,0.883555,0.911040
0.794002,13,163.184,0.903773,0.915006
0.795002,13,164.995,0.884524,0.912426
0.796002,13,164.013,0.889017,0.913265
0.797001,13,163.154,0.888391,0.913277
0.808322,13,165.191,0.889379,0.913183
0.808345,13,171.689,0.895733,0.895733
0.808359,13,172.153,0.897905,0.897905
0.808368,13,161.801,0.916816,0.916816
0.808377,13,160.100,0.917442,0.917442
0.808385,13,164.043,0.917550,0.917550
0.808393,13,158.022,0.918237,0.918237
0.808401,13,160.927,0.918497,0.918497
0.808409,13,171.477,0.890873,0.890873
0.808416,13,167.061,0.909950,0.909950
0.808424,13,167.695,0.909187,0.909187
0.808997,13,163.831,0.875631,0.912912
0.810387,13,164.271,0.889923,0.912813
0.811482,13,165.249,0.890561,0.912015
0.812002,13,164.673,0.886555,0.911578
0.813775,13,169.336,0.903674,0.903674
0.813998,13,165.328,0.889971,0.912659
0.819003,13,164.430,0.899829,0.914555
0.819022,13,164.674,0.917418,0.917418
0.819031,13,163.668,0.917792,0.917792
0.819040,13,162.519,0.917982,0.917982
0.819048,13,163.582,0.918027,0.918027
0.820002,13,164.214,0.885314,0.913344
0.821001,13,163.942,0.899949,0.914887
0.822001,13,164.293,0.902614,0.914404
0.823001,13,163.349,0.891676,0.913860
0.824001,13,164.997,0.891905,0.913046
0.825001,13,163.887,0.893531,0.913645
0.839070,14,164.880,0.899990,0.913041
0.839093,14,169.548,0.901965,0.901965
0.839109,14,178.324,0.876004,0.876004
0.839118,14,174.929,0.894040,0.894040
0.839127,14,174.798,0.898165,0.898165
0.839135,14,171.529,0.911714,0.911714
0.839143,14,173.052,0.907250,0.907250
0.839150,14,167.925,0.914708,0.914708
0.839158,14,167.855,0.914981,0.914981
0.839166,14,168.047,0.915180,0.915180
0.839174,14,175.220,0.896984,0.896984
0.839181,14,173.162,0.906778,0.906778
0.839189,14,166.226,0.914883,0.914883
0.839196,14,175.230,0.898593,0.898593
0.839998,14,172.207,0.882623,0.909155
0.841001,14,172.619,0.881181,0.909455
0.842002,14,171.926,0.888483,0.909930
0.843001,14,172.237,0.892854,0.909139
0.844002,14,172.884,0.889397,0.907632
0.859232,14,171.937,0.900640,0.911107
0.859256,14,170.608,0.914203,0.914203
0.859271,14,174.339,0.905255,0.905255
0.859280,14,171.379,0.914005,0.914005
0.859289,14,177.966,0.894521,0.894521
0.859297,14,172.701,0.913456,0.913456
0.859305,14,176.868,0.901132,0.901132
0.859312,14,177.610,0.900799,0.900799
0.859320,14,178.319,0.900567,0.900567
0.859327,14,167.418,0.913121,0.913121
0.859335,14,166.858,0.913811,0.913811
0.859342,14,172.394,0.913756,0.913756
0.859350,14,167.724,0.914275,0.914275
0.859357,14,169.364,0.914484,0.914484
0.859365,14,174.408,0.903478,0.903478
0.859996,14,172.642,0.885648,0.908755
0.860998,14,172.627,0.879072,0.909303
0.862001,14,172.639,0.885136,0.909146
0.863002,14,172.764,0.898887,0.910340
0.864002,14,172.535,0.890927,0.909257
0.865001,14,172.656,0.890095,0.908496
0.866001,14,173.494,0.891498,0.907398
0.867001,14,172.389,0.893874,0.909447
0.879362,14,171.902,0.900334,0.911072
0.879385,14,165.337,0.915027,0.915027
0.879400,14,172.924,0.905315,0.905315
0.879409,14,175.341,0.899081,0.899081
0.879418,14,168.497,0.914550,0.914550
0.879426,14,168.832,0.914757,0.914757
0.879435,14,176.338,0.895677,0.895677
0.879442,14,177.283,0.895826,0.895826
0.879450,14,169.225,0.913965,0.913965
0.879457,14,170.599,0.914112,0.914112
0.879465,14,172.110,0.913025,0.913025
0.879472,14,171.875,0.913974,0.913974
0.879996,14,172.690,0.874676,0.908336
0.880995,14,172.424,0.880128,0.908721
0.884150,14,173.316,0.905859,0.908598
0.884175,14,171.840,0.914006,0.914006
0.884187,14,176.371,0.899713,0.899713
0.885220,14,172.627,0.888327,0.908890
0.887439,14,171.903,0.894076,0.910079
0.887461,14,181.870,0.884172,0.884172
0.899119,14,172.884,0.885626,0.908294
0.899142,14,173.597,0.913189,0.913189
0.899156,14,173.481,0.913203,0.913203
0.899164,14,174.379,0.910644,0.910644
0.899174,14,171.007,0.913399,0.913399
0.899182,14,172.702,0.913449,0.913449
0.899190,14,175.704,0.904964,0.904964
0.899197,14,177.056,0.901993,0.901993
0.899205,14,168.527,0.913423,0.913423
0.899212,14,177.244,0.900082,0.900082
0.899220,14,170.276,0.913384,0.913384
0.899266,14,172.272,0.913480,0.913480
0.899997,14,172.871,0.879520,0.908164
0.901001,15,180.625,0.879882,0.904350
0.902001,15,179.920,0.882375,0.905148
0.903001,15,182.112,0.876354,0.903092
0.904002,15,181.258,0.876221,0.902759
0.905002,15,179.379,0.900679,0.907822
0.906001,15,181.290,0.880639,0.902186
0.907001,15,182.010,0.889589,0.902586
0.919183,15,179.848,0.894875,0.907054
0.919206,15,187.767,0.884456,0.884456
0.919220,15,181.703,0.908563,0.908563
0.919229,15,177.893,0.909597,0.909597
0.919239,15,182.647,0.903592,0.903592
0.919247,15,175.433,0.909987,0.909987
0.919255,15,174.339,0.910556,0.910556
0.919263,15,175.685,0.910876,0.910876
0.919271,15,186.859,0.882797,0.882797
0.919279,15,181.284,0.905730,0.905730
0.919286,15,183.684,0.898630,0.898630
0.919293,15,188.993,0.883223,0.883223
0.919998,15,181.042,0.872242,0.903576
0.921002,15,180.994,0.878756,0.903835
0.922002,15,180.532,0.884229,0.904398
0.923001,15,180.213,0.892560,0.905515
0.924001,15,179.736,0.885293,0.904011
0.925001,15,180.409,0.889604,0.903307
0.941365,15,180.969,0.877346,0.904242
0.941388,15,179.005,0.909497,0.909497
0.941403,15,178.201,0.909778,0.909778
0.941411,15,183.249,0.900635,0.900635
0.941421,15,179.209,0.909677,0.909677
0.941428,15,177.085,0.910033,0.910033
0.941437,15,178.000,0.910226,0.910226
0.941444,15,184.919,0.892710,0.892710
0.941452,15,179.078,0.909844,0.909844
0.941459,15,188.059,0.884584,0.884584
0.941467,15,177.979,0.909457,0.909457
0.941474,15,180.818,0.909484,0.909484
0.941482,15,182.464,0.904816,0.904816
0.941489,15,179.428,0.909530,0.909530
0.941497,15,178.471,0.909777,0.909777
0.941504,15,185.052,0.894760,0.894760
0.942000,15,180.236,0.875830,0.904658
0.942996,15,180.717,0.882684,0.904451
0.944001,15,180.144,0.862523,0.904146
0.945001,15,181.431,0.879282,0.903228
0.946001,15,181.402,0.889775,0.904134
0.947001,15,180.681,0.886825,0.903671
0.948002,15,179.939,0.892838,0.905453
0.959320,15,181.160,0.890888,0.904079
0.959344,15,183.090,0.904248,0.904248
0.959358,15,179.300,0.909322,0.909322
0.959367,15,185.526,0.895726,0.895726
0.959377,15,184.191,0.902380,0.902380
0.959384,15,181.489,0.908815,0.908815
0.959393,15,179.145,0.909137,0.909137
0.959400,15,178.371,0.909473,0.909473
0.959408,15,175.088,0.910070,0.910070
0.959416,15,181.243,0.905564,0.905564
0.959423,15,184.061,0.897137,0.897137
0.959996,15,180.591,0.878273,0.904985
0.960999,15,181.170,0.874574,0.904513
0.962001,15,179.934,0.883106,0.905814
0.963001,15,180.707,0.875846,0.904409
0.964001,15,181.428,0.888268,0.903789
0.965001,15,181.268,0.888118,0.904802
0.966002,15,181.418,0.886884,0.904810
0.967001,16,183.400,0.873112,0.901180
0.980514,16,187.384,0.881778,0.899365
0.980538,16,185.419,0.906386,0.906386
0.980553,16,196.272,0.876899,0.876899
0.980561,16,188.587,0.905526,0.905526
0.980571,16,187.116,0.905709,0.905709
0.980579,16,187.136,0.905854,0.905854
0.980588,16,186.634,0.906020,0.906020
0.980595,16,186.095,0.906206,0.906206
0.980603,16,195.321,0.880989,0.880989
0.980610,16,194.564,0.887726,0.887726
0.980618,16,190.227,0.904867,0.904867
0.980625,16,181.602,0.905751,0.905751
0.980633,16,195.342,0.883433,0.883433
0.980999,16,188.195,0.873038,0.900637
0.981054,16,189.165,0.876016,0.899194
0.983000,16,188.982,0.870183,0.900302
0.986245,16,188.805,0.868397,0.899756
0.986270,16,192.452,0.891579,0.891579
0.986281,16,198.215,0.875228,0.875228
0.987824,16,188.891,0.871950,0.901210
0.988001,16,189.675,0.890011,0.900752
0.990057,16,189.931,0.883597,0.897701
0.990078,16,193.195,0.895156,0.895156
0.999426,16,189.734,0.877667,0.899684
0.999449,16,187.821,0.905025,0.905025
0.999464,16,187.213,0.905299,0.905299
0.999472,16,193.704,0.891271,0.891271
0.999482,16,196.472,0.884620,0.884620
0.999489,16,192.649,0.900516,0.900516
0.999498,16,188.134,0.904493,0.904493
0.999505,16,192.590,0.899353,0.899353
0.999513,16,190.662,0.904402,0.904402
0.999999,16,189.740,0.885374,0.900378
1.001001,16,188.910,0.873829,0.900019
1.002002,16,190.209,0.887090,0.899823
1.003002,16,188.533,0.888436,0.902178
1.004001,16,189.298,0.874186,0.900055
1.005001,16,188.318,0.884310,0.901323
1.006002,16,189.390,0.873560,0.900494
1.011809,16,189.331,0.895123,0.902875
1.011829,16,185.382,0.905748,0.905748
1.011841,16,190.460,0.899373,0.899373
1.011849,16,185.401,0.905902,0.905902
1.011857,16,190.047,0.899867,0.899867
1.011998,16,188.752,0.885132,0.901227
1.014320,16,189.048,0.875551,0.899895
1.014339,16,190.861,0.899406,0.899406
1.028276,16,189.676,0.869033,0.899398
1.028295,16,190.504,0.899891,0.899891
1.028307,16,185.824,0.905779,0.905779
1.028315,16,190.370,0.899493,0.899493
1.028323,16,195.493,0.883852,0.883852
1.028330,16,187.000,0.905236,0.905236
1.028337,16,190.383,0.902451,0.902451
1.028343,16,190.088,0.903884,0.903884
1.028350,16,192.209,0.897180,0.897180
1.028357,16,189.952,0.904899,0.904899
1.028364,16,191.069,0.902069,0.902069
1.028370,16,195.675,0.887529,0.887529
1.028377,16,193.764,0.896689,0.896689
1.028383,16,185.830,0.904657,0.904657
1.029000,16,189.919,0.878391,0.899107
1.030002,16,189.043,0.871675,0.899946
1.031001,16,189.853,0.876449,0.899428
1.032002,16,189.327,0.877135,0.899784
1.033001,16,190.905,0.874385,0.898132
1.034002,16,189.069,0.876892,0.898270
1.035001,16,190.937,0.875053,0.898365
1.036001,16,188.935,0.876823,0.899570
1.041958,16,189.531,0.876266,0.898119
1.041978,16,181.930,0.905243,0.905243
1.041991,16,189.470,0.905247,0.905247
1.041999,16,181.786,0.906019,0.906019
1.042007,16,183.706,0.906445,0.906445
1.042014,16,192.546,0.888723,0.888723
1.044766,16,189.065,0.867666,0.899972
1.044785,16,181.258,0.906901,0.906901
1.044997,16,190.553,0.873658,0.898155
1.046002,16,190.729,0.887586,0.901648
1.047002,16,190.461,0.886516,0.899657
1.048001,16,188.501,0.879476,0.901324
1.049001,16,190.036,0.878338,0.898641
1.059712,16,189.918,0.888178,0.898379
1.059731,16,193.728,0.895143,0.895143
1.059744,16,192.681,0.900156,0.900156
1.059752,16,190.652,0.904269,0.904269
1.059760,16,190.550,0.904360,0.904360
1.059767,16,191.306,0.904275,0.904275
1.059774,16,192.258,0.901188,0.901188
1.059781,16,186.723,0.904736,0.904736
1.059789,16,189.455,0.904843,0.904843
1.059795,16,184.088,0.905466,0.905466
1.059997,16,189.943,0.877082,0.898746
1.062687,16,189.227,0.869481,0.899971
1.062710,16,188.722,0.905237,0.905237
1.063002,16,189.849,0.879776,0.899478
1.070296,16,187.203,0.885755,0.901726
1.070319,16,187.845,0.905502,0.905502
1.070328,16,186.959,0.906233,0.906233
1.070337,16,189.316,0.900424,0.900424
1.070344,16,187.494,0.906094,0.906094
1.070351,16,188.749,0.903038,0.903038
1.070358,16,187.260,0.906074,0.906074
1.071000,16,189.416,0.862574,0.900923
1.072001,16,189.911,0.869775,0.900376
1.073001,16,188.734,0.889166,0.901519
1.074001,16,188.426,0.882192,0.900476
1.075001,16,189.431,0.878194,0.900147
1.079645,16,189.469,0.889509,0.899726
1.079656,16,186.042,0.905348,0.905348
1.079671,16,188.537,0.905425,0.905425
1.079678,16,181.126,0.906227,0.906227
1.080000,16,189.251,0.878170,0.900520
1.081952,16,189.730,0.872007,0.898553
1.081999,16,186.804,0.894177,0.903295
1.089314,16,189.201,0.883654,0.899765
1.089335,16,188.342,0.902662,0.902662
1.089347,16,187.676,0.905467,0.905467
1.089355,16,193.501,0.886612,0.886612
1.089363,16,193.549,0.889782,0.889782
1.089369,16,187.007,0.905438,0.905438
1.089377,16,193.639,0.890716,0.890716
1.090001,16,189.079,0.876786,0.899898
1.091001,16,189.098,0.870430,0.899870
1.092001,16,188.399,0.885449,0.900267
1.093001,16,187.448,0.874532,0.900692
1.094002,16,187.788,0.885597,0.902638
1.105272,16,187.607,0.873412,0.899891
1.105292,16,183.779,0.906881,0.906881
1.105305,16,189.527,0.896156,0.896156
1.105313,16,191.359,0.891998,0.891998
1.105321,16,192.244,0.891577,0.891577
1.105327,16,191.294,0.897134,0.897134
1.105335,16,193.941,0.889948,0.889948
1.105342,16,195.243,0.888318,0.888318
1.105349,16,178.916,0.905641,0.905641
1.105356,16,181.641,0.906349,0.906349
1.105362,16,193.617,0.885758,0.885758
1.106000,16,189.371,0.873087,0.899404
1.107002,16,188.645,0.872767,0.900290
1.108001,16,189.587,0.847514,0.897268
1.109001,16,188.063,0.881925,0.901900
1.110001,16,187.444,0.876312,0.900611
1.113611,16,187.555,0.886570,0.901170
1.113632,16,195.686,0.872700,0.872700
1.113644,16,189.504,0.898749,0.898749
1.114002,16,189.150,0.866654,0.899532
1.127325,16,188.535,0.892378,0.901443
1.127344,16,192.088,0.894710,0.894710
1.127357,16,193.159,0.893066,0.893066
1.127364,16,190.690,0.903188,0.903188
1.127372,16,192.302,0.898224,0.898224
1.127378,16,182.494,0.905482,0.905482
1.127386,16,192.478,0.894259,0.894259
1.127392,16,196.394,0.883391,0.883391
1.127399,16,192.565,0.899560,0.899560
1.127405,16,189.835,0.904473,0.904473
1.127412,16,190.760,0.904502,0.904502
1.127419,16,185.977,0.905004,0.905004
1.127426,16,190.095,0.904669,0.904669
1.127998,16,189.484,0.875600,0.899962
1.129002,16,189.209,0.874548,0.900239
1.130001,16,189.093,0.877770,0.899301
1.131000,16,188.959,0.877092,0.900733
1.132001,16,189.279,0.878113,0.900222
1.133001,16,188.849,0.884785,0.901572
1.134001,16,189.831,0.879954,0.900019
1.146392,16,189.288,0.894775,0.903163
1.146412,16,180.500,0.906379,0.906379
1.146425,16,191.934,0.891079,0.891079
1.146433,16,185.016,0.906226,0.906226
1.146441,16,192.241,0.890922,0.890922
1.146448,16,183.767,0.906229,0.906229
1.146454,16,191.026,0.894868,0.894868
1.146461,16,184.497,0.906255,0.906255
1.146467,16,195.825,0.879080,0.879080
1.146474,16,183.881,0.905949,0.905949
1.146480,16,187.939,0.905965,0.905965
1.146487,16,186.046,0.906168,0.906168
1.146997,16,189.508,0.873554,0.899212
1.148002,16,189.204,0.871026,0.899724
1.149001,16,189.375,0.888564,0.900686
1.150002,16,187.737,0.888454,0.902058
1.151002,16,189.405,0.884331,0.900484
1.152001,16,189.282,0.880351,0.899967
1.160061,16,187.760,0.873620,0.899478
1.160083,16,189.047,0.904604,0.904604
1.160093,16,199.051,0.872158,0.872158
1.160101,16,189.459,0.904716,0.904716
1.160116,16,193.622,0.894758,0.894758
1.160124,16,192.964,0.898590,0.898590
1.160130,16,190.616,0.904324,0.904324
1.160137,16,181.489,0.905310,0.905310
1.160998,16,188.806,0.868741,0.899972
1.162001,16,189.706,0.870954,0.898758
1.163002,16,188.239,0.881174,0.900484
1.164001,16,189.052,0.883147,0.901568
1.165001,16,188.264,0.875085,0.900840
1.173313,16,189.772,0.882678,0.899246
1.173332,16,183.562,0.905647,0.905647
1.173345,16,189.758,0.902214,0.902214
1.173352,16,187.216,0.905712,0.905712
1.173360,16,189.251,0.903512,0.903512
1.173367,16,194.393,0.887118,0.887118
1.173374,16,191.807,0.898687,0.898687
1.173380,16,189.518,0.904953,0.904953
1.174000,16,190.033,0.860507,0.898981
1.175002,16,189.049,0.870852,0.900512
